image_path,caption
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2279894890.jpg,guys in a hair salon one guy holding up one finger .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4934655888.jpg,A woman in black heels is speaking with another woman wearing large hoop earrings .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/5989324335.jpg,The player in the white baseball uniform is sliding into the base while the opposing player in gray uniform tries to tag him out .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/5823012892.jpg,A little boy is serving tea to four dolls which are seated around a small table as a little girl stands nearby watching .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4329185604.jpg,Five Asian students read from papers in front of a whiteboard .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2665264979.jpg,A girl begins to wade through deep grass that covers a stone structure on a coastline .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3687077099.jpg,"Kids doing a soccer drill in the soccer field , they are all dress in soccer uniforms except for one boy which is wearing casual clothing ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4129308538.jpg,"A dark hair woman , dressed in white boots and a black and green dress , is striking a dancer pose for the camera ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/7436121372.jpg,A sailboat splashing in the water as some people look over the deck .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4717903900.jpg,"Two almost naked people walk together , one with a unicycle , and the other wearing a masquerade mask ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2501742763.jpg,"A black dog runs and , focusing on something ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/7062002269.jpg,A man in a red shirt is playing a racing video game .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3329961466.jpg,Three guys smiling for camera and showing off their muscles .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4295355954.jpg,The elderly artist is starting to paint a wonderful picture in the studio .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3526805681.jpg,"A man in a white quilted jacket holds a sign in a brick plaza , accompanied by a dog on a leash ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/6339096.jpg,A man waiting for the results of the machine after doing an experiment in his laboratory .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3664928753.jpg,An athlete pole vaults in a field with buildings in the background .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/1858123511.jpg,"Asian workers , attempting to clean up piles of rubble ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/7154224949.jpg,"A smiling , bare chested Oriental man wearing gray pants holds a sharp object against his chest in a disturbing portrayal of the last moments before he will commit suicide ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/8088028369.jpg,"A bald man with a beard is playing a saxophone in a dimly-lit room , with pictures on the wall behind him ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/5363903246.jpg,A man in playing the guitar with a glare of the sun in the background .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4758571023.jpg,"While shielding their eyes , patient onlookers await the arrival of the solar eclipse ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/1022975728.jpg,A black lab with tags frolicks in the water .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2876954933.jpg,"Two young girl jumps into a small , round area of deeper water while a young boy looks on while running past ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4718205942.jpg,An Asian woman is standing on a path with a basket on her head looking into a mirror she is holding in her hand .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3505244422.jpg,"A family with three redheaded children walks beneath a series of large , brown arches ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4389769939.jpg,Several people are on a stage by a microphone ; one is lying on the floor while others are standing around with their hands out to their sides .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/7088139589.jpg,A blond woman is looking at a camera that a brunette woman is holding in front of a wall with several pieces of art on it .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3262849619.jpg,A black and white dog with a chunk of snow it its mouth while walking on a snowy surface .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/1394673080.jpg,Two mimes dressed in black mime tug-of-war in a field while a small white dog runs between them .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/6247842442.jpg,Several people are looking up at a man who is standing up in the middle of a church .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2632429064.jpg,a young woman dressed in black and a young man wearing jean shorts and a gray t-shirt are standing in front of a basketball carnival game on a blue and yellow checkered floor .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/509985881.jpg,A musician performing during the world event concert held in a local church in the city of angels .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3036641436.jpg,"Two girls swing on with a boy , all three are wearing blue shirts of the same shade and blue jeans ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2318744295.jpg,A group of people are sitting or standing around a black circular table with laptops and water bottles .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4548039526.jpg,Two old men in bathing suits and swim caps on the edge of the water on a beach .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3497805015.jpg,An older woman with a stroller and a red jacket wrapped around her waist looking at an amusement park ride .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4107419112.jpg,A man wearing casual clothes is sleeping on a public bench with a plastic bag and beer bottle at his side .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4934343751.jpg,A man with a blue shirt is looking over a railing with his hands at his sides and an orange hard hat in one hand .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3558251719.jpg,The man has a dog on a leash and appears to be teaching it to stand on its hind legs .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3846432179.jpg,Five people are working in a field full of tall dry brush .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/7521110296.jpg,A man wearing a yellow shirt is pouring something white into one of many barrels inside of a building .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4365033584.jpg,"A bikini-clad child on a beach looks at a dog , as a kayak goes by in the background ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/270263570.jpg,Two brown and white dogs play roughly in a clearing of a wooded area .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4212403138.jpg,Two men with bags are walking along a dirt path toward a domed building .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3090877035.jpg,A man standing on stage holding a bass guitar and drinking something out of a can .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4893932224.jpg,man ( dark blue shirt ) and women ( light blue dress ) holding hands while conversing with older women in an urban setting .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/373842683.jpg,"Two men , one in a white cap , are standing in front of a pizza oven , with a large number of pizzas on a counter and another man in the background ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/482353373.jpg,A girl in a petterned shirt is talking to a guy with a hat in a billiards room .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3669472958.jpg,The man in the plaid shorts is building a large sand sculpture while two other men buried in sand are looking on from beneath a blue umbrella .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3689355450.jpg,The person wearing flannel shorts is jumping over a fountain .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4629445758.jpg,"A group of men and women wearing costumes , goggles , and hats sit and stand around an indoor table while conversing and drinking coffee or tea ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3523972229.jpg,A young man is caught in midair while doing a skateboard trick in an urban environment .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/252210274.jpg,"A man and woman talk to another woman , all looking concerned , in a room being decorated with streamers and balloons ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4433290741.jpg,"Black man wearing an orange sign , sitting on a stool on a sidewalk next to Mc Donald 's ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2552723989.jpg,a young boy lying in the street with a red bike over him
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4329504863.jpg,A dark-complexioned man dressed in an olive drab uniform with a bright yellow belt and turban gestures beyond a raised platform as a man leans over a fence and watches .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4688193042.jpg,Hundreds of people are running a marathon through a city .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4512346966.jpg,Two lacrosse players are kneeling down looking at the ground while a man is look down at the ground .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4444092165.jpg,"A white-haired man with a mustache and glasses in a business suit stands outside at a podium marked with the seal of the US House of Representatives , surrounded by many people , with a columned building behind him ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4642869349.jpg,Square dancers decked out in green and white square-dance attire circle around on a tiled patio with arches and palm trees in the background .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4483766693.jpg,The man with sunglasses and a striped shirt is walking down the street with three cases of beer .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/1432342377.jpg,A woman wearing a blue shirt and high heels stands on the sidewalk next to a man .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4525785614.jpg,A man wearing glasses is pointing to text that is displayed on a projection screen .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3474330484.jpg,"A dog 's head is tilted back , and he appears to be looking at an insect flying by ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/495054019.jpg,A white-haired coach stands in front of a group of high school age boys running past him .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4658483278.jpg,A young man wearing a gray shirt standing outside a wooden structure smiling and making a fist with his right hand .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4837466309.jpg,"Four younger girls in a hot tub , each in a corner , backing up to a large tree and grassy area ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4760594001.jpg,"Two girls , which are carrying purses , are walking on grass in front of a stone building ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/1415591512.jpg,"A young girl in front of a silver car wearing boots , demonstrates some interesting moves ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2738381514.jpg,A man walking away from the camera pulls a three-wheeled cart through a dark alley .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2230067846.jpg,Two boys hold their feet in their hands while balancing on one foot .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2365727980.jpg,"A two girl band entertains at this venue , the lead singer plays electric guitar and the other band member sings backup and plays keyboards ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3667492609.jpg,A man is falling backward in swim gear over a large body of water nearby an urban area .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/6178585333.jpg,A man wearing a white jersey and shorts and one wearing a red and yellow jersey with black shorts fight over a soccer ball during a game .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/269440642.jpg,Four women dressed in red shirts are doing the hula dance while several people in the background watch .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/479807465.jpg,Young dirt bikers try to get a dirt bike up a sandy hill .
